Page URL,Structured data,Field,Issue description,Discovered
https://www.caoptical.com/concord-prescription-glasses-c2/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/concord-prescription-glasses-c2/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/concord-prescription-glasses-c4/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/concord-prescription-glasses-c4/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/covina-clip-on-prescription-sunglasses-for-women-cat-eye-tortoise-acetate/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/covina-clip-on-prescription-sunglasses-for-women-cat-eye-tortoise-acetate/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/creston-prescription-sports-goggles-black-baseball-soccer-basketball-and-football-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/creston-prescription-sports-goggles-black-baseball-soccer-basketball-and-football-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/creston-prescription-sports-goggles-black-red-baseball-soccer-basketball-and-football-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/creston-prescription-sports-goggles-black-red-baseball-soccer-basketball-and-football-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/creston-prescription-sports-goggles-blue-baseball-soccer-basketball-and-football-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/creston-prescription-sports-goggles-blue-baseball-soccer-basketball-and-football-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/creston-prescription-sports-goggles-grey-baseball-soccer-basketball-and-football-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/creston-prescription-sports-goggles-grey-baseball-soccer-basketball-and-football-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/creston-prescription-sports-goggles-red-baseball-soccer-basketball-and-football-glasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/creston-prescription-sports-goggles-red-baseball-soccer-basketball-and-football-glasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/delano-polarized-clip-on-rx-sunglasses-for-women-cat-eye-blue-acetate/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/delano-polarized-clip-on-rx-sunglasses-for-women-cat-eye-blue-acetate/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elena-black-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elena-black-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elena-orange-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elena-orange-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elena-red-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elena-red-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elias-black-prescription-sports-goggles-for-kids-soft-gel-padding-soccer-football-basketball-baseball/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elias-black-prescription-sports-goggles-for-kids-soft-gel-padding-soccer-football-basketball-baseball/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elias-blue-prescription-sports-goggles-for-kids-soft-gel-padding-soccer-football-basketball-baseball/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elias-blue-prescription-sports-goggles-for-kids-soft-gel-padding-soccer-football-basketball-baseball/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elias-ocean-blue-prescription-sports-goggles-for-kids-soft-gel-padding-soccer-football-basketball-baseball/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elias-ocean-blue-prescription-sports-goggles-for-kids-soft-gel-padding-soccer-football-basketball-baseball/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elias-purple-prescription-sports-goggles-for-kids-soft-gel-padding-soccer-football-basketball-baseball-1/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elias-purple-prescription-sports-goggles-for-kids-soft-gel-padding-soccer-football-basketball-baseball-1/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elias-purple-prescription-sports-goggles-for-kids-soft-gel-padding-soccer-football-basketball-baseball/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elias-purple-prescription-sports-goggles-for-kids-soft-gel-padding-soccer-football-basketball-baseball/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elias-red-prescription-sports-goggles-for-kids-soft-gel-padding-soccer-football-basketball-baseball/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elias-red-prescription-sports-goggles-for-kids-soft-gel-padding-soccer-football-basketball-baseball/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-black-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-black-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-black-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses-8/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-black-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses-8/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-blue-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-blue-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-blue-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-blue-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-green-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-green-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-green-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-green-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-light-blue-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-light-blue-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-light-blue-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-light-blue-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-purple-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-purple-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-purple-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-purple-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-yellow-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-yellow-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-yellow-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/elijah-yellow-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/eliot-prescription-eyeglasses-c1/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/eliot-prescription-eyeglasses-c1/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/eliot-prescription-eyeglasses-c2/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/eliot-prescription-eyeglasses-c2/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/eliot-prescription-eyeglasses-c3/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/eliot-prescription-eyeglasses-c3/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/eliot-prescription-eyeglasses-c4/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/eliot-prescription-eyeglasses-c4/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/emma-black-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/emma-black-rx-glasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/emma-black-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses-8/,Merchant listing,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
https://www.caoptical.com/emma-black-rx-sunglasses-for-youth-kids-friendly-impact-resistant-boys-and-girls-prescription-eyeglasses-8/,Product snippet,inLanguage,The property inLanguage is not recognized by Schema.org vocabulary.,09 Mar 2026 (11:55 UTC)
